0.00295411149593154	0.00403093911161017	0.00534011590382521	0.0068217874682761	0.00835176914700859	0.0097726230316514	0.0109238521899297	0.0116483351846861	0.0118033130996615	0.0113074918055617	0.0102044599876612	0.00867816503521802	0.00698778466699947	0.00536522559923686	0.0039484790969353	0.00278415833858594	0.0018683139836332	0.00118246467139469	0.000700788675640706	0.00038826293009169	0.00020317082893903	0.000104606427232973	5.84795580136166e-05	4.06857439873823e-05	3.63587729975739e-05	3.64122180834804e-05	3.58828285962877e-05	3.26160251885307e-05	2.65994510483191e-05	1.93562245772407e-05	1.25888757073902e-05	7.34156880327133e-06	3.85951782671553e-06	1.84076023816058e-06	7.99612825843818e-07	3.17007664554381e-07	1.14580442867176e-07	2.85071395501906e-08	9.18828348849348e-09	2.59639273795847e-09	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931335e-08	6.04251497287557e-08	4.02834331525038e-08	2.68556221016692e-08	1.79037480677795e-08	1.19358320451863e-08	7.95722136345754e-09	5.30481424230502e-09	3.53654282820335e-09	2.35769521880223e-09	1.57179681253482e-09	1.04786454168988e-09	6.98576361126588e-10	4.65717574084392e-10	3.10478382722928e-10	2.06985588481952e-10	1.37990392321301e-10
0.00627299481617592	0.00840047346071293	0.0109540372228669	0.0138125375079295	0.0167262677072036	0.0193843247109706	0.021488445010996	0.0227764891943632	0.0230335150914258	0.0221495670786331	0.0202068399267781	0.0175007800943748	0.0144427005763747	0.0114082447845039	0.00864133992603346	0.0062592163410588	0.00430660005540008	0.00279672180250352	0.00170929491293144	0.0009867513522011	0.000546670608494081	0.000303841310372896	0.000185050608516091	0.000137304437777005	0.000125575393564423	0.000125963860272383	0.000123991312242268	0.000112860209011669	9.26240380429353e-05	6.81328393946245e-05	4.50004195492621e-05	2.67811112458699e-05	1.44343671282883e-05	7.08497655710775e-06	3.17316710556424e-06	1.29637039744645e-06	4.81543300272911e-07	1.30977069631533e-07	4.22158962721542e-08	1.19292190586733e-08	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931335e-08	6.04251497287557e-08	4.02834331525038e-08	2.68556221016692e-08	1.79037480677795e-08	1.19358320451863e-08	7.95722136345754e-09	5.30481424230502e-09	3.53654282820335e-09	2.35769521880223e-09	1.57179681253482e-09	1.04786454168988e-09	6.98576361126588e-10	4.65717574084392e-10	3.10478382722928e-10	2.06985588481952e-10	1.37990392321301e-10
0.011853463101913	0.0155439719850472	0.0199339393327526	0.0248312707618148	0.0298176084387108	0.0343629882170867	0.0379664366070342	0.0402134541911441	0.0407888573870505	0.0395377932977495	0.0365711041722386	0.032293539123099	0.0272821532288972	0.0220947219857417	0.0171469557347518	0.0127093844523517	0.00895379586963015	0.00597896648229805	0.00378950580695488	0.00229669661485192	0.00135508715558252	0.000810940678670354	0.000529113932394551	0.000408165836359019	0.000375170350245709	0.000373931707396808	0.000366741388027794	0.000334448921858055	0.000276695704432365	0.000206290266104668	0.000138824987483991	8.46026553526359e-05	4.68855202016813e-05	2.37203915051991e-05	1.09514329947177e-05	4.60179499199697e-06	1.7512754492775e-06	5.11443564402495e-07	1.6484601865515e-07	4.65816064832557e-08	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931335e-08	6.04251497287557e-08	4.02834331525038e-08	2.68556221016692e-08	1.79037480677795e-08	1.19358320451863e-08	7.95722136345754e-09	5.30481424230502e-09	3.53654282820335e-09	2.35769521880223e-09	1.57179681253482e-09	1.04786454168988e-09	6.98576361126588e-10	4.65717574084392e-10	3.10478382722928e-10	2.06985588481952e-10	1.37990392321301e-10
0.0201643995576212	0.0258395672068582	0.0325694221515475	0.040136232162051	0.0479647029358645	0.0552682985682576	0.0612614968283577	0.0652739775689838	0.0667893408254709	0.0655245257109682	0.0615594698896368	0.055378601819575	0.0477389417313829	0.0394502461902906	0.0312195478846652	0.0236074421558442	0.0170249967546245	0.0117187769714632	0.00773223248583626	0.0049318839906121	0.00308936247205718	0.00196551930121724	0.0013454690314782	0.00105858227043138	0.000968693025770288	0.000956814907231453	0.000935229483075448	0.000855904490200456	0.000715404793474636	0.00054202401532281	0.000372660533772396	0.000233073341598845	0.000132949812259948	6.92870217130558e-05	3.29001444601509e-05	1.41694739059088e-05	5.50257273568868e-06	1.69730928580457e-06	5.47068528505536e-07	1.54588695087192e-07	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931335e-08	6.04251497287556e-08	4.02834331525038e-08	2.68556221016692e-08	1.79037480677795e-08	1.19358320451864e-08	7.95722136345758e-09	5.30481424230506e-09	3.53654282820338e-09	2.35769521880224e-09	1.57179681253483e-09	1.04786454168989e-09	6.98576361126592e-10	4.65717574084395e-10	3.1047838272293e-10	2.06985588481954e-10	1.37990392321303e-10
0.031246319499517	0.0390967515720151	0.0484459717508805	0.0591877850001759	0.0707015869586986	0.0819644493478373	0.0917971574037993	0.0990594797747238	0.102784474665753	0.102350912124771	0.0976812556913745	0.089308793625733	0.0782355750510844	0.0656712922996163	0.0528096722118184	0.0406845903952652	0.0300644064159259	0.0213838863431465	0.014716969421501	0.00986673105436306	0.00651633359097068	0.00434686862516345	0.00306401069568171	0.00241470608846784	0.00217125400056745	0.00210923299866417	0.00204848739782104	0.00188185514611353	0.00159240983933559	0.00122970465884479	0.000866403119933582	0.000557368894127262	0.000327505478568595	0.000175653172031438	8.55789498364559e-05	3.76560914370261e-05	1.48723039385408e-05	4.78723863504372e-06	1.54299962745845e-06	4.36015392039523e-07	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931335e-08	9.06377245931335e-08	6.04251497287556e-08	4.02834331525039e-08	2.68556221016693e-08	1.79037480677795e-08	1.19358320451864e-08	7.95722136345758e-09	5.30481424230504e-09	3.53654282820336e-09	2.35769521880224e-09	1.57179681253483e-09	1.04786454168989e-09	6.98576361126592e-10	4.65717574084395e-10	3.10478382722931e-10	2.06985588481954e-10
0.0445676757150874	0.0545520689859064	0.0665839408913308	0.0808940460337541	0.0970347382625088	0.113834680249702	0.129584298340639	0.142330247644401	0.150229180113628	0.151967735826585	0.147126767787467	0.136290196764852	0.120858918851305	0.10268744829157	0.0837163574367133	0.0656510102977876	0.0497076039606441	0.0365089918185949	0.026127762800264	0.0182879210432114	0.012601378925171	0.0087023640489041	0.00623959856213982	0.00487805570598445	0.00427633479273664	0.00405957722363508	0.00390309219521696	0.00359605648160241	0.00308329955402711	0.00243063752068426	0.00175708153650944	0.00116273382112418	0.000702721153725278	0.000386751378268817	0.000192616435063501	8.62573540746024e-05	3.45252821506551e-05	1.14771289150802e-05	3.69871383136996e-06	1.04516950783917e-06	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	1.359565868897e-07	1.359565868897e-07	9.06377245931337e-08	6.04251497287558e-08	4.02834331525039e-08	2.68556221016693e-08	1.79037480677795e-08	1.19358320451863e-08	7.95722136345756e-09	5.30481424230504e-09	3.53654282820336e-09	2.35769521880224e-09	1.57179681253483e-09	1.04786454168989e-09	6.98576361126595e-10	4.65717574084397e-10	3.10478382722931e-10
0.0590219835370611	0.0710611482993533	0.0858003696651658	0.104047375302951	0.125799407725122	0.149885334189911	0.173948334216615	0.194833844429477	0.209309597549565	0.214937631693756	0.210740226527846	0.197368400721456	0.176811922188911	0.151842252188512	0.125407736292499	0.100063108647046	0.0775368581182918	0.0586266319632254	0.0433778597904516	0.0314376406672785	0.0223831440135554	0.0158500129530879	0.0114677621294845	0.00883737704968689	0.00750153050553799	0.00690619280133377	0.00653566046037395	0.00602210215198755	0.00522732377779779	0.00420563030612312	0.00311680411176861	0.00211742523383537	0.00131204005170853	0.000738027698058525	0.000374183860889278	0.000169892844156124	6.86974367287211e-05	2.3388053377171e-05	7.5352291168287e-06	2.12927846450187e-06	3.05902320501826e-07	2.03934880334551e-07	2.03934880334551e-07	2.03934880334551e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931337e-08	6.04251497287558e-08	4.02834331525039e-08	2.68556221016692e-08	1.79037480677795e-08	1.19358320451863e-08	7.95722136345756e-09	5.30481424230504e-09	3.53654282820336e-09	2.35769521880224e-09	1.57179681253484e-09	1.04786454168989e-09	6.98576361126595e-10	4.65717574084397e-10
0.0731130191215871	0.087333540368896	0.104954882681871	0.127495549997167	0.155626767262375	0.188370210454359	0.222722698316231	0.254084762038655	0.277442452127297	0.288858093826201	0.286561546203997	0.271207829779948	0.245449617164912	0.213129614669503	0.178376283373301	0.144735041858565	0.11452687407557	0.0887592294817609	0.0674729553836751	0.0502676420286142	0.0367236999683912	0.0265170009402923	0.0192951697150339	0.0146291665885572	0.0119743960995171	0.0106040118847028	0.00979070696301257	0.00896275133642325	0.00784028789780556	0.00641376016602034	0.00485384040778094	0.00336993360601418	0.00213025212111812	0.00121867817162281	0.000626223431544717	0.000287218831382042	0.000116987952131617	4.05160880039762e-05	1.30467702092971e-05	3.68671030532016e-06	3.05902320501826e-07	3.05902320501826e-07	3.05902320501826e-07	3.05902320501826e-07	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931337e-08	6.04251497287556e-08	4.02834331525038e-08	2.68556221016692e-08	1.79037480677795e-08	1.19358320451863e-08	7.95722136345756e-09	5.30481424230504e-09	3.53654282820338e-09	2.35769521880225e-09	1.57179681253484e-09	1.04786454168989e-09	6.98576361126595e-10
0.0853023029387322	0.102087487935069	0.122908727264187	0.1499287334159	0.184585951891989	0.226302585551527	0.271638136527733	0.314649475920294	0.348497452316664	0.367577579236734	0.369085266145869	0.353418960381154	0.323678804501893	0.284664865249181	0.241690364698892	0.199389992274418	0.160813019147984	0.127304358539247	0.0989928877852668	0.0754860233832603	0.0563934859523434	0.0414505240451002	0.0303567179565657	0.0227040936847007	0.017922874558242	0.0151603795775026	0.0134935407189485	0.0121235501329709	0.0105763121854947	0.00871819065545158	0.00668239760454184	0.00470603848976931	0.00301520682685918	0.00174566946296097	0.000906640483616378	0.000420192759992844	0.000173239232739833	6.16310597332102e-05	2.03630026432184e-05	6.03930039965877e-06	2.84850874166594e-07	1.15962730438231e-07	4.13880117666166e-08	1.29504825299037e-08	3.55265137660714e-09	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931335e-08	6.04251497287557e-08	4.02834331525038e-08	2.68556221016692e-08	1.79037480677795e-08	1.19358320451863e-08	7.95722136345758e-09	5.30481424230506e-09	3.53654282820338e-09	2.35769521880225e-09	1.57179681253484e-09	1.04786454168989e-09
0.0943096866737892	0.114039692903089	0.138259115098718	0.169507714111495	0.209900803338272	0.259429558958575	0.314630742390248	0.368737739767422	0.413508691683663	0.441811388544024	0.449595582471286	0.436527735007163	0.405605654518649	0.362155756231884	0.312469312601501	0.262282963939456	0.215523985835462	0.174056915087992	0.138236420283756	0.107755014423176	0.0822810477358704	0.0616330533648719	0.0456109201533827	0.0338994649852584	0.025988273508365	0.0209736879883471	0.0177849737937325	0.0154111284031079	0.013166778724208	0.0107579291050898	0.00823377550047854	0.00581363213101089	0.00374186071757927	0.00217964867094401	0.00114157352548719	0.000535808249188314	0.000225472757868797	8.36845322483423e-05	2.92493219247529e-05	9.52340628613347e-06	1.26090054999063e-06	5.10405566352842e-07	1.81355590444005e-07	5.58307147492061e-08	1.53158050406792e-08	3.05902320501826e-07	2.03934880334551e-07	1.359565868897e-07	9.06377245931335e-08	6.04251497287556e-08	6.04251497287557e-08	4.02834331525038e-08	2.68556221016692e-08	1.79037480677795e-08	1.19358320451864e-08	7.95722136345758e-09	5.30481424230506e-09	3.53654282820338e-09	2.35769521880224e-09	1.57179681253483e-09
